,StockCode,ShortTrendOfNetSales,R2ShortTrendOfNetSales,ShortTrendOfOperatingProfit,R2ShortTrendOfOperatingProfit,MiddleTrendOfNetSales,R2MiddleTrendOfNetSales,MiddleTrendOfOperatingProfit,R2MiddleTrendOfOperatingProfit
54,17660,4.159665656086005,0.8880824893802604,-16.131616045110842,0.7104821194911708,0.2968341517123339,0.027155046071267397,-6.916021310484978,0.550028149592856
55,17680,2.4827678511677633,0.6135347528984917,-21.703617269544928,0.996533812134538,4.24355407692087,0.950443243615385,-1.0435072512085357,0.008296384158320458
56,17700,0.5022359821121469,0.11841169673807062,-5.1964839710444695,0.8726420528180159,-0.9495306894687716,0.21906817720316007,-1.6782390308760518,0.4168950991118262
57,17750,4.5221328540062,0.916067991278217,4.153940134392171,0.8807743319129702,1.1943956431504923,0.11174511592113134,8.21014050091631,0.9073604855280523
58,17760,1.2450700981662162,0.9949253675773135,5.644132653061222,0.99230330672748,-1.5097940031008503,0.643964904866588,-9.059766763848396,0.515382326365932
59,17800,5.65547128927411,0.7947796296838647,19.78567694720334,0.7301984066980524,1.9835938709178143,0.10499777947880318,15.045926368456431,0.6348527621006597
60,17830,43.4185113653246,0.5276315876448183,115.73208722741428,0.6221074197004233,16.82662308720844,0.33410315991784345,34.65064530485092,0.20713186761146485
61,17870,1.7811588921282877,0.09363707337469407,-16.02671118530885,0.26071213035606455,5.449031653477719,0.7531194987257059,14.390651085141904,0.29319298182322406
62,17880,-1.395519647447655,0.04247548124416245,33.92857142857138,0.7106299212598423,7.74985572635224,0.7359829227161669,79.38775510204081,0.8911282328115031
63,17890,17.352988303156543,0.8762293024465024,11.68478260869565,0.883843212237094,3.1290772998832614,0.20869098287863153,15.729813664596271,0.7257386144635829
64,17930,5.2007201363966855,0.13855011822365082,-16.902834008097162,0.7825973118813213,0.844882824542546,0.025474013599355305,-17.663915032336085,0.8887805790641308
65,17950,2.463592233009706,0.10293063440879013,6.769230769230768,0.026714748307330116,-3.5447295423023593,0.12689012160148727,-5.424175824175824,0.033753917345288986
66,17980,-2.397144271606869,0.695247417670049,-27.99113737075331,0.9981839534684404,-0.48866009313128755,0.10126307578938865,-4.500949567419285,0.15458735351634656
67,17990,7.275426874536001,0.9756107623615197,6.96664693112295,0.6773320336068677,-0.7520215092598166,0.03081131009192528,-6.471002847557022,0.4377200968742324
68,18010,6.56499545393145,0.9977532021536275,-10.460596257573872,0.5466405707135625,0.48954066751879527,0.018490721701231783,-15.28237772545541,0.8742447624639993
69,18020,8.75419488793612,0.8737625104002931,10.595896578338046,0.38225442055044767,1.5269878857344583,0.11697838152012696,-12.251883567937076,0.6148783209819741
70,18030,13.87537838746877,0.768146657972934,4.762033239801424,0.9119596916821667,3.6607554707449026,0.2924749534136346,-14.401278318363824,0.7764741973360876
71,18050,7.113978861763376,0.9968576630315911,3.6357340720221596,0.3018272250620899,0.2058838527728698,0.0037512851531803504,-8.360110803324101,0.4693896850532475
72,18070,5.855542680571644,0.3763690578087392,-14.051724137931027,0.06334100693202138,0.49616509407934356,0.01989291151847783,-2.226600985221674,0.009219402440121316
73,18080,9.55643274098998,0.9538940700624853,2.691252666869856,0.47630944805617803,5.095856621601839,0.6507356185009666,-0.8605390342665554,0.03513708705621932
74,18100,6.776178477576752,0.9999584016621406,-0.15657620041753595,0.008596973865201751,-0.3009437707883711,0.011787225932868073,-9.622427676707428,0.7964438596760757
75,18110,7.834621087957543,0.9421993400064095,-13.605384222184357,0.9968698096166745,-2.4663567136056024,0.207463971684954,-20.313024852128617,0.9413683368932478
76,18120,10.138056161546384,0.9059002744199438,6.52704351362343,0.7558004881988618,5.562504400362871,0.7513300990730578,-0.6492486632997905,0.039405660705948975
77,18130,4.637676838449037,0.98866350366584,4.927414852037968,0.8498463203266364,0.9311983167471318,0.19638760350198925,-2.8443806333253545,0.13520384417842246
78,18140,5.746639121854953,0.9462657064735729,-6.514490895101309,0.3757943604051751,4.155331594897459,0.5102562289437483,-7.78881031766387,0.634868957599789
79,18150,6.139863743058339,0.9932394880940364,-24.078964743166495,0.6752150791535824,-2.2101432088264397,0.24004807807999085,-16.830091867725567,0.8417100693618623
80,18200,8.766510743792194,0.9293885183093353,-17.129332477535293,0.5525806356293166,0.08449934689063633,0.0003980077741526644,-9.758848340363102,0.716369865292162
81,18210,6.654477468925348,0.8046600420634249,35.012150460348415,0.4037932578102029,0.07338349081560487,0.0005329063733462425,-22.9514128271701,0.44783547331252604
82,18220,3.143715553433217,0.7129033315740647,-16.67575823696268,0.5774900083604566,0.9598849388737775,0.23916883490477836,-8.534646675602382,0.6467723938256352
83,18260,10.024975718051888,0.987154809715936,32.76119402985072,0.1626892206288052,-0.6033816329362318,0.009281145957463877,13.390191897654582,0.13778848246521502
84,18270,10.042508877355912,0.9146705859367675,35.975164353542716,0.7956935352112859,-0.3143657080422978,0.006501280482254179,-9.431806323698215,0.19819447277511615
85,18280,5.966128817175621,0.8194032749261675,2.782324058919804,0.3813922797756498,5.153906235117064,0.8891370646373589,3.5281739537058674,0.8665851404519506
86,18330,9.65257782365405,0.8690186997796863,3.838582677165355,0.32093387681194274,5.329739979873082,0.795650654477279,0.1416489605465984,0.001574642194571596
87,18350,6.413139477063051,0.9924889889533501,9.164210870988866,0.8877492148635345,-2.0359997582628027,0.23952701919884367,-8.793619608943771,0.4517464871585807
88,18410,4.319507711979538,0.7326640116166796,0.030266343825665388,0.7500000000000073,-3.4866595883138674,0.22122239261038956,-15.475613974403322,0.5955739306750285
89,18440,10.917874396135256,0.9589396015996094,16.55948553054663,0.6707198853578358,4.253968253968251,0.2449774972986527,0.11943040881947731,5.7462698831667325e-05
90,18470,3.31684856753069,0.9549302638009375,-18.124729320051966,0.6055733190188346,-0.5886401286298972,0.09354419387467094,-8.238569572480355,0.5848438906594744
91,18480,7.140293579298713,0.6646854332540686,-17.88440567066522,0.15509257924448883,1.362277674950395,0.20096744884537177,-11.983174949369063,0.1675287197065669
92,18500,11.725573144104796,0.9999599671349898,6.8563789152024475,0.5764493120948457,1.0896236223747102,0.06079316318801675,-2.9204409036341787,0.17739804429623274
93,18520,2.3291799606522607,0.4714580802570967,-6.447368421052628,0.21300892529970494,0.7551861017630669,0.2860299017670008,-5.60701754385965,0.49206894988641026
94,18530,-2.65927896845121,0.0689327486943645,-14.322006986344869,0.6150452512631952,-2.2547377478519848,0.18188986020740194,-11.258903053123444,0.6178391371434497
95,18600,3.770404125100887,0.6145315504563456,-12.145836954632363,0.5896726679133425,1.2740424712542675,0.4268097284790706,-13.179541936712111,0.9019448224453344
96,18610,1.0132165384081517,0.06613917283220438,-14.251435912938328,0.43212678995335185,0.7141571987430452,0.05290576797922575,-11.176045085506997,0.6807733717447116
97,18660,15.970672003694858,0.741656642571609,6.561281940233868,0.15316961621814995,3.302139576483349,0.19218470221025363,-3.5896801336385558,0.14174439386066318
98,18670,4.8487704182373,0.9449983447072311,-11.844484629294744,0.976758746300372,1.7299407646742078,0.266398392470087,0.008611039352452273,6.691107056200352e-07
99,18700,15.584233564051143,0.9801278726630263,21.615833874107718,0.9555059852383296,6.026632659661964,0.6769310429220452,2.271623250208584,0.09085452683465545
100,18710,3.337444119007236,0.7182655347508924,-4.675888876186126,0.6728209267186768,0.9527523048683024,0.18267244059656296,-4.57658952457169,0.23058670787382296
101,18730,3.328968903436992,0.29308996542131127,-6.294200848656295,0.9544736419301284,-2.9814044111916447,0.3384557968962366,-2.6187108506769063,0.015989324925294035
102,18780,4.147776050196767,0.9943400395585155,1.3404488102828078,0.8379817421752581,1.6648887086889592,0.4183096407054212,-4.300928003022505,0.38124511328279664
103,18790,12.546246973365593,0.926468535616859,5.969996590521636,0.7986088512712608,4.361286751988929,0.5465946152310732,4.456675271540597,0.7239503881963403
104,18820,3.8012654809213218,0.8679926730445899,6.6246920339447115,0.143989063872753,3.0515672452089775,0.9477430616669485,7.848734894998241,0.19586744048687088
105,18840,2.604686453306356,0.6506165630764476,11.57908294693456,0.17287180814803704,2.091190147433054,0.7951715098825047,1.1577242952822537,0.008458440001013923
106,18850,9.553117011721898,0.6129483427616551,-2.185929648241192,0.0021690722413679753,8.167412924684417,0.8781162348069633,18.34458004307251,0.37443667859827057
107,18870,9.290943317297627,0.581811512677796,-4.997941822173432,0.17480719335693096,6.295897451220605,0.7387671288487692,-11.883918770581777,0.8324504907471587
108,18880,4.432405317281165,0.38961017911423057,-20.989798133275453,0.953709218787609,-2.3078146834354523,0.24570911952693464,5.564823715464044,0.12303343605900441
109,18900,12.198217990967885,0.9857601067435298,3.0966090850927657,0.1908739207853457,1.8026887063869845,0.17355069701084602,2.1800566675806583,0.020635337458225433
110,18930,14.002147803575605,0.9443402694700572,30.892515051997805,0.36010047200344053,0.5932028923122192,0.010174624652354969,-7.604875283446715,0.12149272091521213
111,18970,16.483893077450304,0.9617514655864454,49.99999999999998,0.2769745456159428,-1.3431061252465344,0.032459101041816374,-27.397563676633442,0.06741335972003215
112,18980,5.516235344967312,0.8302943570041682,4.5111430625449325,0.04511885047587705,5.123993732778648,0.8181908947769689,-8.805586936428057,0.22838710787827632
113,18990,-5.417759072719745,0.5079076710942579,-22.91123525760396,0.7516255680716011,-2.525642794719655,0.43040447600799925,-8.097898377227988,0.49672762281382377
114,19040,2.139510291892286,0.21642497774749547,8.74746450304259,0.49051728401167105,-2.66029072023712,0.39826132410567294,-3.401912489133584,0.17972750264658155
115,19050,15.362953692115127,0.9968950912445438,18.048268625393487,0.9974712566168785,0.03342089700036601,2.598221751481944e-05,-6.04107330235347,0.12168025728853538
116,19090,7.171386073159984,0.7177928856435429,8.019976498237368,0.06529788195933117,7.9750362022287975,0.9606623609056391,15.230820882994802,0.449712823625813
117,19110,8.10112056524101,0.5163653082194386,-12.336792088858207,0.04133535315673531,8.051346770569806,0.4039283543421758,37.59950569867926,0.5850940232197013
118,19140,1.8156938033577024,0.24473223955273127,15.918803418803414,0.8806658909398636,-1.0265687092614089,0.27160606232514095,9.652014652014659,0.1657326653796921
119,19210,10.279585072428187,0.38505993358093993,-14.037558685445997,0.5286621567282442,1.0571358423064807,0.017714135938426967,1.747373127654818,0.026037763384524126
120,19250,5.79779679281187,0.7684098694011754,-0.43740512365830214,0.001132534044686384,3.985040270426675,0.7618185868064774,2.440563990074329,0.1977240733881387
121,19260,4.13129102844639,0.9731567593740602,-0.18552875695735319,0.005157565756311655,2.8748428328297058,0.9676862145891958,8.166799187207348,0.838927728588888
122,19280,11.350677400898752,0.9532600696803776,9.206069029663414,0.8247371678959536,8.308363882215115,0.9563801571947349,8.927108679781457,0.8208657195866652
123,19290,4.049696509863421,0.5180628052688943,6.385390428211582,0.2976312145207096,2.710049497796084,0.7730855212298916,4.396545519971212,0.3478295650201261
124,19300,8.086536922267717,0.6375349761468408,1.7571884984025568,0.0197487615778148,2.100500181319816,0.22525113645985217,-8.265281044833758,0.5694940708887484
125,19340,2.3726562576572747,0.9001764762967601,-1.554183521396638,0.6343292465182769,3.5953088048121704,0.7539551980099115,2.544481279844277,0.17272177190850424
126,19380,4.1452263403101375,0.8297956450412193,-1.2946535602972904,0.0760536931423006,-1.148241230989299,0.15537359251623595,-8.720073980203447,0.7473579604857863
127,19390,2.7060974244817184,0.303910198392212,1.44656228727024,0.022292502314100404,3.735807290047383,0.8319695871120473,17.302343674025092,0.7540217093663015
128,19410,4.66664927407678,0.6641357043992394,5.689176688251606,0.11534561497584261,6.056907311782672,0.9122270954737046,9.00136557860887,0.5939193682616983
129,19420,7.225002218081804,0.994393265556931,8.924763427962153,0.98494863556814,-1.0997629821159205,0.08462667683007585,2.352106776337086,0.26683003252176696
130,19440,5.00745276558031,0.8857832151144648,0.016107449075683154,0.0011181291295968565,3.117511436754534,0.7097476664306654,-3.180353868265847,0.5006285860070641
131,19450,5.406153487559001,0.8437515336109639,3.5462463708004948,0.8405484649879259,4.472308473532176,0.5391607455674179,-5.294779877940393,0.646063150118535
132,19460,5.795628904394836,0.9998649246879288,-4.859914770151416,0.07548575748108943,2.030807208354426,0.5811868188119718,-0.16631478051371176,0.0003152381889904854
133,19480,7.78239667439443,0.9213925013846294,9.599853157121881,0.9999402902139316,-1.6895263981361996,0.16664800477881303,-16.050975456261803,0.7003384678945855
134,19490,5.542747235950471,0.9939402600623387,2.2598612125639113,0.8086953938769832,2.913097118401036,0.5409237783713166,3.6695189397892127,0.4022488230151875
135,19500,5.1738973167309705,0.6919735848250588,20.254528314591607,0.9767397676222125,-0.7927669489402207,0.056736330761888,-6.5700241445982455,0.2842622945177544
136,19510,4.148897757282411,0.8007927565792299,-13.21099760373312,0.6236230593057552,9.183574734271291,0.8644433031157067,1.93980505558258,0.07389102254901514
137,19520,6.651741578082989,0.9665045546659953,10.54054054054053,0.9477720128185558,-0.49248123372432073,0.02267014063945172,15.969847398418828,0.768019845200769
138,19590,10.22153999946097,0.9116221610104619,3.21522845402346,0.4559276971966151,1.011403216169684,0.06612661845694956,-1.3927667564699169,0.25079953440590175
139,19600,12.352666977425582,0.674888328465495,71.74922600619193,0.3612542620650844,0.2402356694159327,0.0018981109284482711,-19.57540911101283,0.13614000041975893
140,19610,3.9589946965343747,0.6480299622054221,-7.577324433580894,0.1884547499172512,-0.7926938402554703,0.09241775401119157,-8.022132985938573,0.6004668866595946
141,19630,30.00439247401253,0.9994842256142316,37.23170889070497,0.8060205518648922,5.889555578061347,0.22650078302197052,14.86490970425763,0.6300766186487368
142,19640,10.357239148018326,0.9029387669166022,32.26950354609928,0.8038574103961348,-3.4040750298501736,0.1679623286914106,12.250687509046168,0.17683685035762664
143,19650,9.71568903859566,0.9563607722540024,4.836210712704734,0.9781978431760904,0.6525246058714905,0.01969633131728088,-4.616454815658006,0.15090690832513398
144,19660,6.051524817651721,0.31207388079361464,9.337068160597564,0.06824385805277511,2.5464614420099085,0.3382728439818319,-3.217286914765908,0.06045300391288844
145,19670,3.6998616874135575,0.5307829829402491,-7.462442847811881,0.07250771544575108,-0.336087235724163,0.009876876997237272,-3.2023887281888554,0.09474155645261573
146,19680,4.00035593873899,0.6466759406704652,20.66743053566312,0.13476282637245496,5.2930067924976045,0.7380504346106571,48.93153824119164,0.7225692741296861
147,19690,8.794249516936913,0.974010179251428,3.243510076078741,0.8635665421135166,2.4763649714718077,0.26257634298925436,-2.361842814830795,0.1432163281753942
148,19710,12.609413707679591,0.769142392324043,-18.817204301075254,0.9270938446014128,11.853249970508436,0.9458701035900492,-0.5222734254992291,8.422647888128854e-05
149,19720,9.316752984185879,0.9248422616191289,18.663194444444432,0.835895117540687,3.7115082552255414,0.4958423831124007,6.003968253968253,0.42335962568081154
150,19730,5.336590525600014,0.9719437024944805,3.205730389854394,0.41650756604193484,3.4234235160304345,0.5733625658813079,16.387304569549762,0.6011971719113147
151,19750,11.171175221119586,0.9933280512145573,9.268218929543385,0.9633818055028563,-2.388653502511826,0.0905417827339755,-4.211845004103849,0.21384438222156665
152,19760,6.259231206210947,0.6506193499398025,8.664284732719526,0.6169473800742966,0.933643519896125,0.10949159558737287,-1.2882074638292864,0.07386461560693003
153,19790,10.146094533322678,0.8392255441141464,13.081581759885985,0.9916391055772766,1.5584599959184031,0.12668690525891102,-3.7836022189424394,0.22101500465283563
154,19800,11.914955163436497,0.9807609990242073,5.978331810468608,0.8085592993853162,5.0982455657028956,0.713376386463633,0.41770003915938014,0.010183962986144435
155,19810,1.7833246058067183,0.8837935857352074,-7.041540020263423,0.8603425755506733,0.31701701452094055,0.1962087819053221,1.1318569981183972,0.021818142896388726
156,19820,6.784464910401934,0.8296268021332394,-16.162109374999996,0.4593322498102904,4.139440483839713,0.8199661715762666,32.38560267857144,0.7288485288017341
157,19920,-0.7630522088353401,0.5108876141595537,-29.411764705882348,0.265167325492892,-1.0891566265060233,0.23851945121592544,11.90476190476191,0.12312430698198629
158,19940,-38.88550548112057,0.8090622756925646,-120.52696078431369,0.8075836251105907,-8.723681921002264,0.06933627050146374,-34.66036414565826,0.2811114694578257
159,19970,1.7471958584987057,0.5342253826946051,-33.25163398692809,0.984997502556906,0.6931262582686201,0.034568060436381165,-2.0121381886087777,0.014505568988734452
160,20010,9.7917703988384,0.9616042919111578,5.426840135448229,0.8759230451910331,2.656230766511359,0.45606752914448256,2.775670239580416,0.5210197772847174
161,20020,12.40521241087269,0.8609708839630261,17.777530093624602,0.972870482606747,7.747655595174711,0.7855818472650522,7.917754707768082,0.7566105981564657
162,20030,13.351548269581055,0.9513828061734021,9.558117195004808,0.6579869596702399,6.988498568826434,0.836486182203069,4.966378482228626,0.7287721904054609
163,20040,14.139035970379629,0.968859386591668,11.465119033518885,0.3376997314809297,8.87852914167367,0.8573981906053728,-6.976870103720749,0.3808404767275343
164,20090,11.158741382358135,0.9658789553410745,13.053613053613045,0.8943721480479974,4.127124422333895,0.6293819839188015,0.876900876900876,0.008890554017843555
165,20530,11.393610080114648,0.6217636055385877,-22.2863971320454,0.6736534581093789,6.681620996367874,0.696742544392033,-17.016530571599287,0.7558506918155095
166,20550,11.785158529468967,0.7454354888741728,-51.46103896103893,0.7499999999999999,7.67089504543307,0.7671116287472992,-45.33395176252319,0.7931397491571238
167,20600,18.741955788544104,0.8858284548666868,-9.616783895221923,0.07151660091523793,11.518371334892853,0.8369935795207156,-11.413325941582066,0.32946179025537214
168,21070,9.494041090882492,0.9648144008413858,-7.7004219409282655,0.5344856407341778,3.5425479689572668,0.578570730440832,-11.94695599758891,0.8992070783063584
169,21080,9.921202820835559,0.9941120367542284,-19.94292961318958,0.6400535587560907,4.319977141674813,0.6634341261783776,0.2373403387988065,0.0006485315577940964
170,21090,12.073256454585172,0.9849635398766785,18.305718866916102,0.11986435511201554,14.316138294898487,0.8940774277394741,-3.7833091547682685,0.03590371336394971
171,21120,7.818629336204898,0.9528840895530374,-14.207920792079204,0.9728775256303249,2.6713329743865875,0.4259949631121759,-11.236209335219234,0.8897595881081027
172,21140,12.99786085362125,0.9999569577755778,1.7049666419570135,0.04341284604442541,5.834048807462271,0.7334783346966328,5.5956793391930555,0.7165232399228882
173,21170,45.059993846784934,0.9391707729522789,46.35301547205555,0.6116581019717784,14.072344228430785,0.5386846864601318,5.292976679146553,0.06473716947230512
174,21200,1.6534544612892073,0.6675824175824118,115.22595596755501,0.8683611716654259,0.1598690627738207,0.0038684044689566432,-14.238040059592784,0.07742233608289939
175,21210,6.908534214618965,0.45618351192522666,-4.958204372090754,0.09645121102223253,1.4422985368330834,0.06751349246438598,-8.986425559915189,0.44984950943612934
176,21220,-27.899475400538762,0.7368068348117028,38.610763454317876,0.7899925847428316,-17.225192927021936,0.8285988422992892,7.530842124083672,0.162993072213665
177,21240,25.57882414151924,0.9990415282776822,17.609835472789726,0.9788466644563156,11.145136514543383,0.714574974991886,7.6193919983469796,0.634014812742514
178,21270,6.322242911850479,0.9253136646965522,2.2739966488470316,0.10822477175865208,11.163264589115693,0.9725409382127527,6.059887610992692,0.7897929825625268
179,21300,37.04414587332052,0.9904846574459506,-19.421487603305785,0.6347663148568317,28.13948612074389,0.9731020674412568,11.366587957497053,0.4554508326299228
180,21340,-4.02245088868101,0.7934487197825774,401.72413793103453,0.8980166847703225,-11.519444073232663,0.6813983459109962,-40.29556650246303,0.0279905270948847
181,21360,5.26709002614867,0.9998952208116615,14.28571428571428,0.8518843120070115,1.2199156838678702,0.22808881232932332,4.0306122448979576,0.09107592137348663
182,21390,16.402635637179316,0.9803371584473782,163.43283582089543,0.9999374530898174,6.6439686767739525,0.640979975952118,96.67377398720681,0.3482227511031686
